Round,Client 1,Client 2,Client 3,Client 4,Client 5,Client 6,Client 7,Client 8,Client 9,Client 10,Client 11,Client 12,Client 13,Client 14,Client 15,Client 16,Client 17,Client 18,Client 19,Client 20
31,1,0,0,0,1,0,1,0,0,1,1,0,1,0,1,1,1,1,1,0
32,0,0,1,0,0,0,0,0,1,0,1,1,0,0,1,1,1,1,1,0
33,1,0,1,0,1,0,0,1,1,1,1,0,0,1,0,1,0,0,1,0
34,0,0,0,0,1,0,0,1,1,1,1,1,1,0,0,0,0,1,1,0
35,1,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1
36,0,0,0,1,0,0,1,0,1,1,1,1,0,1,1,0,0,1,1,1
37,1,0,1,0,0,0,1,1,0,1,1,1,0,0,0,0,0,0,1,0
38,0,0,1,0,1,0,0,0,1,1,0,0,0,0,1,1,0,1,1,0
39,1,0,0,0,1,0,0,1,0,1,0,1,0,1,1,0,0,1,1,1
40,0,0,1,0,1,0,1,1,1,0,1,1,0,0,0,0,0,1,0,1
41,1,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,1,1
42,1,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,1,1,1
43,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,1
44,1,0,0,0,0,0,0,1,1,1,0,0,0,1,1,0,0,1,1,1
45,1,0,1,0,1,0,1,1,0,0,1,1,0,0,0,0,0,1,0,1
46,1,0,0,0,1,0,1,0,1,1,1,0,1,0,1,0,0,1,0,1
47,0,0,1,0,1,0,1,1,0,0,0,1,0,0,1,0,0,1,1,0
48,1,0,1,0,1,0,1,0,1,1,1,0,0,0,1,1,1,0,1,0
49,1,0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,1,1,0
50,1,0,1,0,1,0,1,0,1,1,1,1,1,0,1,0,0,1,1,0
51,0,0,0,0,0,0,1,1,1,1,1,1,1,0,1,1,0,1,1,1
52,1,0,1,0,1,0,1,1,1,0,1,0,0,0,0,0,0,1,1,1
53,0,0,0,0,0,0,0,1,1,0,1,1,0,1,0,0,0,1,1,0
54,1,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,0,1,1,0
55,0,0,1,0,0,0,0,1,1,1,1,0,0,0,0,0,1,1,0,0
56,1,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0
57,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,0,1,1,1
58,1,0,1,0,0,0,1,1,0,1,1,1,0,0,0,1,1,0,0,1
59,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,1,1,1
60,1,0,0,0,0,0,1,1,1,1,1,0,1,0,0,0,1,0,0,1
61,0,0,1,0,1,0,1,1,1,0,1,1,0,0,1,0,0,1,1,1
62,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,1,1,0
63,1,0,1,0,0,0,1,1,1,0,0,1,1,0,1,0,0,1,0,0
64,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,1,0,1
65,1,0,1,0,0,0,0,0,1,0,1,1,1,1,1,1,1,1,1,1
66,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,1,1,1
67,0,0,0,0,0,0,0,1,1,1,0,1,0,1,1,0,1,1,0,1
68,1,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,1,0,1,1
69,1,0,1,0,0,0,0,0,1,1,1,1,1,0,0,1,1,1,0,1
70,0,0,0,0,0,0,0,1,1,0,0,1,1,1,1,0,1,0,1,1
71,1,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,1,1,0,1
72,1,0,0,0,1,0,0,1,1,1,1,1,0,0,0,1,0,1,1,1
73,1,0,1,0,0,0,1,0,0,0,1,1,1,1,0,1,0,1,0,1
74,0,0,0,0,0,0,0,0,1,1,1,1,1,0,1,0,0,1,1,1
75,1,0,1,0,0,0,0,1,0,1,1,0,0,1,0,0,0,1,1,0
76,1,0,0,0,0,0,1,1,1,0,1,1,0,0,1,1,1,1,1,0
77,0,0,1,0,0,0,1,1,1,1,0,1,0,1,0,0,1,1,1,0
78,1,0,0,0,0,0,1,1,0,1,1,0,0,0,1,0,1,0,0,0
79,1,0,1,0,0,1,1,1,1,0,1,1,1,0,1,0,1,1,1,1
80,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,1,0,1,1,0
81,1,0,1,0,0,1,0,1,0,0,1,1,0,1,1,0,0,1,0,0
82,0,0,0,0,0,1,0,1,1,1,1,0,0,0,1,0,0,1,1,0
83,1,0,1,0,0,0,0,1,1,1,1,1,0,0,1,0,1,1,1,0
84,1,0,1,0,1,0,1,0,1,0,1,1,1,1,0,0,0,1,1,1
85,1,0,1,0,0,0,1,1,0,1,1,0,0,0,1,0,0,1,0,0
86,1,0,0,0,0,0,1,1,1,0,1,1,1,0,1,0,0,1,1,0
87,0,0,1,0,1,0,1,1,0,1,1,1,0,0,1,0,0,0,1,0
88,1,0,1,0,1,0,1,1,1,0,1,0,0,0,0,0,1,1,1,0
89,1,0,1,0,0,0,0,0,1,1,0,1,0,0,1,0,1,1,1,0
90,0,0,0,1,1,0,0,1,0,1,1,0,0,1,0,1,0,1,0,1
91,1,0,1,1,0,0,0,0,1,1,1,0,1,0,1,1,0,0,1,1
92,0,0,0,0,1,0,0,0,1,1,1,1,0,1,0,1,0,1,0,1
93,1,0,1,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,1,1
94,1,0,1,0,0,0,0,1,1,1,1,1,0,0,0,0,0,1,0,1
95,1,0,0,0,1,0,0,0,1,1,0,1,1,0,0,1,0,0,1,1
96,1,0,1,0,0,0,0,1,0,0,1,1,0,0,1,1,0,1,0,1
97,1,0,1,0,1,0,1,0,1,1,1,1,0,0,1,1,0,1,1,1
98,1,0,0,0,0,0,1,1,0,0,1,0,1,1,0,1,0,1,1,0
99,1,0,1,0,0,0,1,0,1,1,1,1,0,0,0,0,1,1,0,0
100,1,0,0,0,1,0,0,1,0,0,1,1,1,1,1,1,0,1,1,0
101,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
102,1,0,0,0,0,1,0,1,1,1,1,1,1,0,0,0,0,1,1,0
103,0,0,1,0,1,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0
104,1,0,1,0,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1
105,0,0,0,0,1,0,0,1,0,0,1,1,0,0,1,0,1,1,0,1
106,0,0,1,0,1,0,0,0,1,1,1,0,0,1,0,0,0,0,1,0
107,1,0,1,0,0,0,0,1,1,0,1,1,0,0,1,1,0,1,0,1
108,1,0,0,0,1,0,1,1,0,1,0,1,0,0,0,1,0,0,1,1
109,1,0,0,0,1,0,1,0,1,0,1,0,0,1,0,0,0,1,0,1
110,1,0,1,0,0,0,1,1,1,1,1,1,0,0,1,0,1,0,0,1
111,0,0,0,0,0,0,0,1,1,1,1,0,0,1,1,1,0,1,0,1
112,1,0,1,0,1,0,0,1,0,1,1,1,0,0,0,0,0,0,1,1
113,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,1,1,1,0,0
114,1,0,1,0,1,0,0,1,1,1,0,1,1,0,0,0,1,1,1,1
115,0,0,1,0,1,0,0,1,1,1,1,1,0,0,0,1,1,0,1,1
116,1,0,0,0,0,0,0,0,0,1,1,0,1,1,1,0,0,1,1,1
117,1,0,0,0,0,0,0,1,1,0,1,1,1,0,1,1,1,1,1,1
118,1,0,1,1,0,0,0,0,1,0,1,1,0,0,1,1,1,0,0,1
119,0,1,0,1,0,0,0,1,0,1,1,0,0,1,0,0,1,0,1,0
120,1,0,0,0,1,0,0,1,1,0,1,1,0,0,1,1,0,1,1,0
121,1,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0
122,1,0,0,0,1,0,0,0,1,0,1,1,1,0,1,0,0,1,1,0
123,0,0,1,0,0,1,0,1,0,1,1,1,0,1,0,1,0,0,1,0
124,1,0,0,0,0,1,0,0,1,1,0,0,1,0,1,1,0,1,0,0
125,1,0,1,0,1,1,1,0,1,0,1,1,0,0,0,0,0,1,1,0
126,1,0,0,0,1,1,1,1,1,1,0,1,1,0,1,0,0,1,1,0
127,1,0,1,0,1,0,1,1,1,1,1,1,1,0,1,0,0,1,1,1
128,1,0,0,0,1,0,1,1,1,0,0,0,1,1,1,0,0,1,0,1
129,1,0,1,0,0,0,1,1,1,1,1,1,0,0,1,1,0,1,1,1
130,1,0,0,0,1,0,1,0,0,0,1,0,0,1,1,0,0,0,0,1
131,0,0,1,0,0,0,1,1,1,1,0,1,0,0,0,0,0,1,1,1
132,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0
133,1,0,1,0,0,0,1,1,0,1,1,1,0,0,1,1,0,1,0,1
134,1,0,0,0,0,0,0,1,1,0,1,1,0,1,1,0,0,1,1,1
135,1,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,1,1,1,1
136,1,0,0,0,1,0,0,0,1,1,1,1,0,0,1,0,1,1,1,1
137,1,0,1,0,1,0,0,1,1,1,1,1,0,0,1,0,0,1,1,1
138,0,0,1,1,1,0,0,1,0,0,1,0,1,0,1,1,0,0,0,1
139,1,0,0,0,1,0,0,0,1,1,1,1,0,1,0,0,0,1,0,1
140,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,1,1
141,1,0,0,0,0,0,1,1,1,1,1,1,0,1,0,1,1,0,0,1
142,1,0,0,0,0,0,1,0,1,0,1,0,1,1,1,0,1,1,1,0
143,1,0,1,0,0,0,1,1,1,1,1,1,1,0,1,0,0,1,0,0
144,0,0,0,0,0,0,1,0,0,0,1,0,1,1,1,1,0,1,1,0
145,1,0,1,0,0,1,1,1,1,1,1,1,0,0,0,1,0,1,0,1
146,0,0,0,0,1,1,1,1,0,0,1,0,0,0,1,0,0,1,1,1
147,1,0,1,0,1,0,1,0,1,1,1,1,0,0,0,0,0,1,1,1
148,1,0,0,0,0,0,1,1,1,0,1,1,0,1,1,1,0,0,1,1
149,1,1,0,0,0,0,1,1,1,1,1,1,0,0,0,0,1,1,1,1
