Round,Client 1,Client 2,Client 3,Client 4,Client 5,Client 6,Client 7,Client 8,Client 9,Client 10,Client 11,Client 12,Client 13,Client 14,Client 15,Client 16,Client 17,Client 18,Client 19,Client 20
25,0,1,1,1,0,0,0,0,1,0,1,0,0,0,1,1,1,0,0,0
26,0,1,1,0,0,1,1,1,0,0,0,1,1,0,1,0,0,0,0,1
27,1,0,1,1,1,0,1,0,1,0,0,0,0,0,0,1,1,0,0,1
28,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,1
29,0,1,1,1,1,0,1,1,0,1,1,0,1,1,1,0,1,1,0,0
30,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,1,0,1
31,1,1,0,1,1,1,1,1,1,0,1,0,0,0,0,1,0,1,1,1
32,0,0,0,1,1,0,1,0,0,1,1,1,0,0,1,0,1,0,1,1
33,1,0,1,0,1,0,1,0,0,1,0,1,1,1,1,0,0,0,1,1
34,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,1,0,0
35,0,1,1,1,0,0,1,1,0,1,1,0,1,0,0,1,1,1,0,0
36,1,1,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,1,0,1
37,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,1,0,1,1,1
38,1,0,1,0,0,0,1,1,0,0,0,0,1,0,0,1,0,1,1,0
39,0,1,1,0,0,1,0,1,1,0,1,1,1,1,0,1,0,1,1,0
40,1,0,1,1,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0
41,0,1,0,1,1,1,1,1,0,1,1,0,1,0,1,1,0,0,0,0
42,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1
43,0,1,0,1,0,1,1,1,0,0,0,1,0,1,1,1,0,0,0,0
44,0,1,1,0,0,0,1,0,0,1,0,0,1,0,1,0,1,0,1,0
45,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1
46,1,1,0,0,0,1,1,0,0,0,1,0,0,0,0,1,1,1,1,0
47,0,1,1,1,0,0,0,1,0,0,0,0,0,1,1,1,0,0,1,1
48,0,0,0,1,1,1,1,1,0,1,0,1,0,0,1,0,0,0,0,0
49,1,0,1,0,1,1,0,1,1,1,0,0,1,1,0,0,0,1,1,1
50,0,0,0,0,1,1,1,0,0,1,0,0,1,0,0,0,0,1,0,0
51,0,1,0,0,1,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0
52,1,0,1,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,1,0
53,0,1,1,0,1,1,1,1,1,1,0,0,1,1,0,0,0,0,0,0
54,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0
55,0,1,1,0,1,1,1,0,1,0,1,1,0,0,1,1,0,0,0,0
56,1,0,1,0,1,0,0,1,0,1,0,0,1,0,0,0,1,1,0,1
57,0,0,0,0,0,0,1,0,1,0,0,1,0,1,1,0,0,0,0,0
58,0,1,0,0,0,1,0,0,1,1,0,0,1,0,1,1,1,1,0,0
59,1,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0
60,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,1,1,0,0,1
61,1,1,1,1,0,1,0,1,1,0,0,1,1,1,0,0,0,1,1,0
62,0,0,1,0,1,0,0,0,0,0,1,1,1,1,0,1,1,0,1,0
63,0,0,0,1,1,0,0,1,1,1,0,0,0,0,0,1,0,1,0,0
64,0,0,1,1,0,0,1,0,0,1,1,0,1,1,0,0,1,0,1,1
65,1,1,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,1,0,0
66,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,1,0
67,0,0,1,0,0,1,0,1,0,1,0,1,1,1,1,0,0,0,1,0
68,1,1,1,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,1
69,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0
70,1,0,0,1,0,1,0,1,1,1,0,1,1,0,0,1,1,1,0,0
71,0,1,0,0,1,0,0,0,1,1,0,0,0,1,0,1,0,1,0,1
72,0,0,1,1,0,1,0,0,0,1,1,0,1,1,1,0,1,0,1,0
73,0,1,0,0,1,1,1,0,0,0,1,0,0,0,0,1,0,1,0,0
74,1,0,0,0,1,0,0,1,0,0,0,1,1,1,1,0,1,1,0,1
75,1,1,0,0,0,1,0,1,1,0,1,1,0,0,0,0,0,0,1,0
76,1,0,1,1,1,1,0,0,1,0,0,0,0,1,0,1,0,1,1,1
77,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0
78,1,1,1,0,0,1,0,0,1,0,1,0,1,0,1,0,1,0,0,1
79,0,0,1,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0
80,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,1,0,1,0,1
81,1,1,1,0,0,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0
82,0,0,0,1,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0
83,1,0,0,1,1,0,0,0,0,0,0,1,1,0,1,0,1,0,1,0
84,1,1,0,1,0,1,0,1,0,0,0,0,0,1,1,1,0,1,1,1
85,1,0,1,0,0,0,1,1,0,1,1,0,1,0,1,0,1,1,0,0
86,0,1,0,0,0,1,0,1,1,1,0,0,1,1,0,1,0,0,1,0
87,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,1,0,1
88,1,0,0,1,1,1,0,0,1,0,0,1,0,1,0,0,0,1,1,1
89,0,0,1,1,1,0,0,0,0,0,1,0,1,0,1,0,1,1,0,1
90,0,1,1,0,0,1,0,1,0,1,0,0,0,1,0,0,0,1,1,0
91,1,0,0,1,1,0,1,0,1,0,0,1,1,0,0,0,1,0,0,1
92,0,0,0,0,0,0,1,0,1,1,0,0,1,0,1,1,1,0,1,0
93,0,1,0,1,0,1,1,0,0,1,1,0,0,1,1,0,0,0,1,0
94,0,0,1,1,1,0,0,1,1,0,0,1,0,0,0,1,1,0,0,1
95,1,1,0,1,0,1,0,0,0,0,0,0,1,0,1,1,1,1,0,1
96,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,1,0,0,1
97,0,1,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0
98,1,0,0,1,0,0,0,1,0,0,0,0,0,1,1,1,0,1,0,0
99,1,1,1,1,0,0,0,0,1,0,1,1,1,0,0,0,1,0,1,1
100,0,0,0,0,1,1,1,1,0,0,0,1,0,0,1,0,1,0,0,0
101,0,1,1,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0
102,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,1,0,0,0,1
103,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,1,0,1,1,0
104,1,0,1,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1
105,1,1,1,0,1,1,1,0,0,0,0,0,1,0,1,0,1,1,1,1
106,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
107,1,0,1,0,1,0,0,1,1,1,0,0,0,0,0,0,1,1,1,1
108,1,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1
109,0,1,0,0,1,0,0,1,0,1,1,1,0,1,1,0,0,1,0,0
110,0,0,1,1,0,1,0,0,0,1,0,0,1,0,1,1,0,0,0,1
111,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
112,0,1,0,1,1,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0
113,1,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,1,0,1,1
114,0,1,0,1,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0
115,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,1,0
116,1,0,0,0,1,1,0,1,1,1,1,0,1,0,0,1,0,1,1,0
117,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
118,0,1,0,0,0,1,1,1,0,1,0,1,1,0,0,0,0,1,0,1
119,1,0,0,1,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0
120,0,0,0,0,0,1,0,1,1,0,1,1,0,0,0,1,1,1,1,1
121,0,1,0,0,1,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0
122,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,1
123,0,0,0,0,0,0,1,1,1,0,1,0,0,1,1,0,0,0,0,0
124,0,0,1,1,0,1,1,0,1,1,0,0,1,0,1,0,0,1,1,0
125,1,1,0,0,1,1,1,1,1,0,1,1,0,1,0,1,1,0,0,1
126,0,1,1,1,1,1,0,1,0,0,0,0,1,1,1,1,1,0,0,1
127,1,0,0,0,0,1,0,1,1,1,1,1,0,1,0,0,0,1,0,1
128,1,0,1,0,1,0,1,0,0,0,0,0,0,0,1,1,0,1,0,1
129,0,1,1,0,1,1,0,0,1,0,1,1,1,0,0,0,1,0,1,0
130,1,0,0,0,0,0,0,1,0,1,0,0,0,1,1,1,0,0,0,0
131,0,1,1,1,0,0,0,0,1,1,1,0,1,1,0,0,0,1,1,1
132,1,1,1,1,0,1,0,1,0,0,0,0,1,0,1,0,1,0,0,0
133,0,1,1,0,0,0,0,0,0,1,0,1,0,1,0,1,1,1,0,0
134,0,0,0,0,0,1,1,1,1,0,0,1,1,1,1,0,0,1,0,0
135,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0
136,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,1
137,1,1,0,1,1,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0
138,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,1,1
139,0,0,1,0,1,0,1,0,0,1,0,1,0,1,0,1,1,1,0,0
140,0,1,0,1,0,0,1,1,1,0,1,0,0,0,0,0,0,1,0,1
141,0,0,0,0,0,1,0,0,0,1,1,1,0,1,1,0,0,0,1,0
142,1,1,1,1,0,0,0,0,1,0,0,1,1,0,1,0,0,0,1,0
143,0,0,1,1,1,1,0,0,1,0,0,0,0,1,0,0,1,0,1,0
144,1,1,0,1,1,1,0,1,1,0,0,1,1,0,0,0,0,1,1,0
145,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0
146,1,0,1,0,0,1,0,0,1,1,0,0,0,0,1,1,1,0,1,1
147,0,1,1,1,1,0,1,1,1,1,1,0,1,0,0,0,0,0,0,0
148,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,1,1,1
149,0,1,1,1,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0
150,1,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,1,1,1,0
