Round,Client 1,Client 2,Client 3,Client 4,Client 5,Client 6,Client 7,Client 8,Client 9,Client 10,Client 11,Client 12,Client 13,Client 14,Client 15,Client 16,Client 17,Client 18,Client 19,Client 20
49,0,1,0,1,1,0,1,0,0,0,0,1,0,0,1,0,0,1,1,0
50,0,1,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0
51,0,0,0,0,1,1,1,0,1,0,0,1,0,1,0,0,0,1,0,0
52,1,0,1,1,0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,0
53,0,0,0,1,0,0,1,0,1,1,0,1,0,0,0,0,1,1,1,0
54,0,0,1,1,1,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0
55,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,1,1,1,0
56,0,0,1,1,0,0,0,0,1,1,0,0,0,1,0,0,1,1,0,0
57,0,0,0,0,1,0,1,0,1,1,0,1,1,0,0,0,0,1,0,1
58,0,0,1,1,0,0,0,0,1,0,1,1,0,0,1,1,1,1,1,0
59,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,1
60,1,0,1,1,0,0,1,0,1,0,0,0,1,1,0,0,0,1,1,0
61,1,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,1,1,0,0
62,0,0,0,1,0,1,1,1,0,0,0,0,1,1,0,0,1,1,0,1
63,0,0,1,1,0,0,1,0,0,0,0,1,0,1,1,0,0,1,0,0
64,0,0,0,1,0,0,1,1,1,0,0,0,1,1,1,0,0,1,1,0
65,0,0,1,0,0,0,1,0,0,0,1,1,1,1,0,0,1,1,0,0
66,0,0,0,0,0,0,0,1,1,1,0,0,0,1,1,0,1,1,1,0
67,0,0,0,0,0,1,1,1,1,0,0,1,0,1,1,1,0,1,0,0
68,0,0,1,1,0,0,0,0,1,1,0,0,1,1,1,1,0,1,1,0
69,1,0,0,0,0,1,0,0,0,0,1,1,0,1,0,1,0,1,0,0
70,0,0,1,1,0,0,1,1,1,1,1,1,1,1,0,0,1,1,1,1
71,1,1,0,0,0,1,1,1,1,1,0,1,0,0,0,0,1,1,0,0
72,0,0,1,0,0,0,0,1,1,0,1,1,0,1,0,1,0,1,1,1
73,1,1,0,0,0,1,0,0,1,0,1,1,0,1,1,1,0,1,0,0
74,0,1,1,1,0,0,0,0,1,0,0,0,0,0,1,0,1,1,1,1
75,0,1,0,1,0,1,1,1,1,1,1,1,0,1,0,1,0,1,0,1
76,0,1,1,1,0,0,1,0,1,1,0,1,0,1,1,0,1,1,1,0
77,0,1,0,0,0,1,0,0,1,1,1,0,1,1,1,0,1,1,0,1
78,1,1,1,1,0,0,0,0,0,0,0,1,0,1,1,0,1,1,1,0
79,0,1,0,0,0,1,0,0,1,1,0,1,1,1,0,0,0,1,0,0
80,0,0,1,1,0,1,1,0,0,0,0,0,0,1,0,0,0,1,1,0
81,0,1,0,1,0,1,0,0,1,1,0,0,1,1,1,0,0,1,0,0
82,0,1,0,1,0,0,0,0,1,0,0,1,1,1,1,0,0,1,0,0
83,0,1,1,1,0,1,1,0,1,0,0,1,0,0,0,0,0,1,0,1
84,1,1,0,1,0,0,1,0,1,0,1,1,0,0,0,0,0,1,0,0
85,1,1,1,0,0,1,1,0,0,0,0,0,0,1,0,0,1,1,0,0
86,0,1,0,0,0,0,0,1,1,0,1,1,1,1,1,1,0,1,1,1
87,0,0,1,1,0,0,1,1,1,1,1,1,0,0,0,1,1,1,0,1
88,0,0,0,0,0,0,0,1,1,0,0,1,1,1,0,1,0,1,0,1
89,1,1,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,1,1,1
90,0,1,1,0,0,1,1,0,1,0,0,1,0,1,1,0,1,1,0,1
91,0,1,0,1,0,0,0,0,1,0,0,1,0,1,1,0,0,1,0,1
92,0,0,1,0,0,0,0,0,1,1,0,0,1,1,0,0,1,1,1,0
93,0,1,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0
94,0,1,1,0,0,0,1,1,1,0,1,1,0,0,1,1,0,1,0,1
95,0,1,0,0,0,1,0,0,0,0,0,1,0,1,1,1,1,1,1,0
96,1,1,0,0,0,0,1,0,1,0,0,1,1,1,1,0,0,0,0,0
97,0,1,1,0,0,1,0,0,1,0,0,1,1,0,1,0,0,0,0,0
98,0,1,0,1,0,0,0,1,0,0,0,1,0,1,1,0,1,0,0,0
99,0,1,0,0,0,1,1,1,0,0,1,0,0,1,0,0,0,0,0,0
100,0,1,0,0,0,0,0,0,1,0,1,1,0,1,0,1,1,0,0,0
101,1,1,1,1,0,1,1,0,0,0,0,1,1,1,1,0,0,0,1,0
102,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,1,0
103,1,1,1,0,0,1,1,0,0,0,0,1,1,1,1,1,0,0,0,1
104,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
105,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,1,0,1,1
106,0,0,1,1,1,0,1,0,1,0,0,1,1,1,0,1,0,0,0,0
107,0,0,0,0,0,1,1,0,1,1,0,1,0,1,1,1,0,0,0,0
108,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1,0,0,0,1
109,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1
110,1,0,1,1,1,1,0,0,1,1,0,1,0,0,0,0,1,0,1,0
111,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,1,1
112,0,0,0,0,1,1,1,0,1,0,0,1,0,1,0,0,0,0,0,1
113,0,0,0,1,0,0,0,0,1,0,1,1,1,1,0,1,0,0,1,1
114,0,0,1,0,0,0,1,0,1,1,0,0,0,0,1,0,1,0,0,1
115,0,0,0,1,0,0,0,1,0,1,1,1,0,1,1,0,0,0,0,1
116,1,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1
117,0,0,1,1,1,0,0,1,1,0,0,1,0,1,0,0,1,0,1,0
118,0,0,0,1,0,0,1,0,0,0,1,1,1,1,1,1,0,0,1,1
119,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,1
120,0,1,1,0,0,0,1,1,1,1,0,1,1,1,0,0,0,0,0,0
121,0,1,0,0,0,1,1,0,0,0,1,1,0,1,0,0,1,0,1,0
122,1,1,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0
123,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
124,1,1,0,1,0,1,0,1,1,0,0,1,1,0,0,0,0,0,1,1
125,1,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,1
126,1,1,1,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1
127,1,0,0,1,1,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0
128,0,0,1,1,0,0,1,1,1,0,1,1,0,0,1,0,0,0,0,0
129,1,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0
130,1,1,0,0,0,1,1,0,0,0,0,1,1,1,1,1,0,0,1,0
131,0,1,1,1,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0
132,1,1,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0
133,0,0,1,0,0,0,1,0,1,0,0,0,0,1,1,0,1,0,0,0
134,1,0,0,0,0,1,0,0,0,0,1,1,1,1,1,0,0,0,0,0
135,0,1,1,1,0,0,1,0,1,0,1,1,0,0,0,0,1,0,0,0
136,1,1,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,1
137,1,1,1,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,1
138,0,0,0,1,0,0,1,0,0,0,1,1,1,1,0,0,1,0,0,1
139,0,0,1,1,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1
140,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,1,0,0,1
141,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1
142,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
143,0,0,0,1,0,1,0,0,1,1,0,1,0,0,0,0,1,0,0,1
144,0,1,0,1,1,1,1,0,0,0,1,1,0,1,0,0,0,0,0,1
145,0,1,1,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0
146,1,1,0,0,0,0,1,0,1,1,0,1,0,0,0,0,1,0,0,0
147,1,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0
148,0,0,1,0,0,0,1,0,1,0,1,1,1,0,0,0,1,0,0,0
149,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1
