Round,Client 1,Client 2,Client 3,Client 4,Client 5,Client 6,Client 7,Client 8,Client 9,Client 10,Client 11,Client 12,Client 13,Client 14,Client 15,Client 16,Client 17,Client 18,Client 19,Client 20
25,1,1,0,1,1,1,1,1,1,1,0,1,1,1,1,0,1,0,1,1
26,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,1
27,1,1,1,1,1,0,1,0,1,1,1,0,1,1,1,0,1,1,1,1
28,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1
29,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1
30,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1
31,1,0,1,1,1,1,0,1,1,1,0,1,0,1,1,1,1,1,1,1
32,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1
33,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
34,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
35,1,1,1,1,1,1,1,0,1,1,1,1,0,1,0,0,1,0,1,1
36,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,0,1,1
37,0,1,1,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1
38,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,0,1,1
39,1,1,1,1,1,1,1,0,1,0,1,1,1,1,0,1,1,1,1,1
40,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,0,1,0
41,1,0,1,1,1,1,1,0,1,1,1,1,0,1,1,1,0,1,1,1
42,1,1,1,0,1,0,1,0,1,1,1,1,1,1,1,0,1,1,1,0
43,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1
44,1,1,0,1,1,0,1,0,1,0,1,0,1,1,1,1,1,1,1,1
45,1,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1
46,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
47,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0
48,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1
49,1,0,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,0,1
50,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,1,1,1,0,1
51,1,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1
52,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1
53,1,1,0,0,1,1,0,1,1,1,1,1,1,1,0,1,1,0,1,1
54,1,1,0,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,0,0
55,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
56,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1
57,0,1,0,0,0,1,1,1,1,0,0,1,1,1,0,1,0,1,1,1
58,0,1,1,1,1,0,1,1,1,1,0,1,1,1,1,1,1,0,1,1
59,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,0
60,1,1,1,1,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1
61,0,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1
62,1,1,1,1,1,1,0,1,1,1,1,0,1,0,1,1,0,1,1,1
63,1,1,1,1,1,1,1,0,1,1,1,1,1,0,0,0,0,1,1,0
64,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1
65,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0
66,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0
67,1,0,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1
68,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1
69,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,0,1,0,1
70,0,1,1,1,1,0,1,0,1,1,1,1,1,0,1,1,1,1,1,1
71,1,1,1,1,1,0,1,0,0,1,1,1,1,1,1,1,1,1,1,1
72,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,0,0
73,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1
74,1,1,0,1,1,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1
75,1,1,1,1,0,1,1,0,1,1,1,1,1,1,0,1,1,1,0,1
76,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,1,0,1,0
77,1,0,0,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1
78,1,1,0,1,1,1,0,1,1,1,0,1,1,0,1,0,1,1,1,1
79,0,1,0,0,1,1,0,0,1,0,1,1,0,1,0,1,1,1,1,1
80,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0
81,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1
82,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1
83,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1
84,1,1,1,0,1,1,0,0,1,1,1,1,1,0,1,1,1,0,1,1
85,1,1,1,1,0,1,1,1,1,0,1,1,0,1,1,1,1,1,1,0
86,1,1,0,1,1,1,1,0,1,1,1,0,1,1,1,1,1,1,1,1
87,1,1,1,0,1,1,0,0,1,0,0,1,1,1,1,1,1,1,0,1
88,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,0
89,1,0,1,1,1,1,1,1,1,1,1,0,1,0,0,1,1,0,1,1
90,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,0,0
91,1,1,0,0,1,1,1,1,1,1,0,0,1,0,1,1,1,1,1,1
92,1,1,1,1,1,1,0,1,1,1,0,1,0,0,1,1,1,0,1,0
93,1,1,1,1,1,0,1,1,1,0,0,1,1,0,1,0,1,1,1,1
94,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1
95,1,0,1,0,1,0,0,1,1,0,1,1,1,0,1,1,0,1,1,1
96,0,0,1,1,1,1,1,0,1,1,1,1,1,0,1,0,0,1,1,0
97,0,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1
98,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,1,0,0,0,0
99,1,0,1,1,1,1,0,0,1,1,1,0,1,1,1,0,1,1,1,1
100,0,1,1,0,1,0,1,1,1,1,1,1,1,1,1,0,1,1,0,0
101,1,0,1,1,1,1,0,1,0,0,1,1,1,1,1,0,0,1,1,1
102,1,0,0,1,1,0,0,1,1,1,1,0,1,0,1,0,1,1,0,1
103,1,0,0,0,1,1,1,0,0,1,1,1,1,1,1,1,1,1,0,0
104,0,1,1,0,1,1,1,1,1,1,1,1,0,0,1,0,1,1,1,1
105,1,0,1,1,1,1,1,1,1,0,1,0,0,0,1,1,1,1,0,1
106,1,1,1,1,1,1,0,0,1,0,1,1,1,0,1,1,0,1,0,0
107,0,1,1,1,0,0,1,1,1,1,1,1,0,1,1,1,1,1,0,1
108,1,1,1,0,1,1,0,0,0,0,1,0,1,0,1,1,1,1,0,1
109,1,0,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,0,0,1
110,1,0,1,0,1,0,1,1,1,1,1,1,1,1,0,0,1,1,1,1
111,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1
112,0,1,0,1,1,1,1,0,0,0,0,0,1,1,0,0,0,1,1,1
113,0,1,1,1,1,1,1,0,0,1,1,0,0,1,0,1,1,1,0,1
114,1,1,0,0,1,1,1,1,1,1,1,0,0,1,1,1,1,0,1,1
115,1,0,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,0,1
116,0,0,1,1,1,1,0,0,1,0,0,0,0,0,0,1,1,0,1,1
117,1,0,0,0,0,0,0,1,0,1,1,1,0,1,0,1,1,0,1,1
118,1,0,1,0,0,0,0,1,1,1,1,0,1,0,1,0,1,1,0,1
119,1,0,1,1,1,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0
120,1,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1
121,1,0,0,1,0,1,1,1,1,0,1,1,0,0,0,0,0,0,1,1
122,1,0,0,1,1,1,1,1,1,0,0,1,0,1,0,1,0,0,0,0
123,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,1,1,0,1
124,0,1,0,0,1,1,1,0,0,0,0,0,1,0,1,0,0,1,0,0
125,0,0,1,0,0,0,1,0,1,0,1,0,1,0,0,1,0,0,1,1
126,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0
127,0,0,0,0,1,0,0,1,0,1,0,1,1,1,0,1,1,0,0,0
128,0,0,1,0,0,0,1,1,0,1,1,0,0,0,0,1,0,0,1,0
129,1,1,0,1,0,0,1,1,1,0,1,1,0,0,0,0,1,1,0,1
130,1,0,0,1,0,0,0,1,0,0,1,1,1,1,0,1,0,1,0,1
131,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
132,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1
133,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
134,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1
135,0,0,0,0,0,1,0,1,0,1,0,0,0,1,1,0,1,0,1,0
136,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0
137,1,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0
138,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
139,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
140,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0
141,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,1,1,1,0,0
142,1,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0
143,0,1,1,0,0,1,0,0,1,0,1,0,1,1,0,0,0,0,1,1
144,0,0,1,0,1,0,1,0,1,0,0,0,0,1,0,1,0,1,0,0
145,1,1,1,1,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,1
146,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,1,0,0,1,0
147,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0
148,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0
149,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
150,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
